twitter_id	followers_count	friends_count	statuses_count	favourites_count	listed_count	created_year	name_words	screen_name_length	description_length
66412773	0.517353647616	0.641639050735	0.84263502409	0.520354154201	0.493751167817	0.111111111111	0.416666666667	0.96875	0.25
10143902	0.446893439192	0.530175072857	0.468080988323	0.31595544389	0.419829349867	0.111111111111	0.666666666667	0.48125	0.0
73701917	0.492487882439	0.389436595943	0.760602840412	0.542261795369	0.342905495583	0.222222222222	0.166666666667	0.34375	0.25
82209363	0.374735705897	0.469622312938	0.659542307845	0.724334780285	0.0729517909271	0.111111111111	0.916666666667	0.39375	0.25
47063951	0.522845685266	0.630203662708	0.722683645974	0.84494432291	0.320427422312	0.222222222222	0.583333333333	0.86875	0.25
135356953	0.495112066863	0.440572836814	0.407631204635	0.135199046686	0.291807163708	0.111111111111	0.916666666667	0.44375	0.375
51119725	0.439747538619	0.543123078132	0.686129190233	0.64562896087	0.405217204593	0.111111111111	0.75	0.5	0.25
20161265	0.538629033626	0.546409436532	0.335810777791	0.0	0.380038952774	0.222222222222	0.75	0.80625	0.25
20531501	0.387513155554	0.504317200624	0.274981279253	0.227486753442	0.285014665906	0.111111111111	0.833333333333	0.65	0.25
2465042894	0.456355790249	0.539704125477	0.610648433836	0.445498246509	0.169388812926	0.111111111111	0.666666666667	0.1625	0.875
126769653	0.460696304227	0.547078343249	0.726414864508	0.782030984366	0.188577643907	0.0	0.583333333333	0.525	0.375
1393430989	0.670461742277	0.642334796385	0.837292286811	0.770607079728	0.471227104951	0.111111111111	0.833333333333	0.98125	0.75
2727183168	0.326822890843	0.407832821673	0.211312836851	0.326928047434	0.145903581854	0.222222222222	0.916666666667	0.65625	0.875
456714127	0.268318642948	0.399132877902	0.301843958319	0.482703425477	0.0	0.111111111111	0.583333333333	0.86875	0.625
712837309	0.494992166154	0.546944983597	0.652059191657	0.746003736746	0.0	0.111111111111	0.916666666667	0.3375	0.625
3016396175	0.219741539064	0.362447629157	0.172937343932	0.386852213535	0.0	0.111111111111	1.0	0.0	1.0
962185548	0.168049169117	0.229507365717	0.00870181360222	0.0	0.0	0.111111111111	0.666666666667	0.51875	0.625
476090138	0.529459193511	0.584666339998	0.667209078719	0.707573363332	0.455797501688	0.111111111111	0.75	1.0	0.625
820359624	0.440142367533	0.512113380723	0.678775708118	0.49721011314	0.0729517909271	0.111111111111	0.583333333333	0.1125	0.625
119573305	0.568877060693	0.645229604567	0.524215419329	0.273692785878	0.508166438778	0.222222222222	0.75	0.25	0.375
261929028	0.443348871294	0.568510401494	0.664537067843	0.687881747211	0.0	0.111111111111	0.75	0.31875	0.5
1618356541	0.462245139571	0.554961837784	0.454074190807	0.552915721176	0.169388812926	0.333333333333	0.75	0.63125	0.75
484495548	0.29254918688	0.399132877902	0.194606130711	0.379847833961	0.0729517909271	0.222222222222	0.583333333333	0.7	0.625
130406943	0.511251756221	0.643153643732	0.778405588073	0.720054586556	0.325323523096	0.0	0.833333333333	0.9	0.375
357859404	0.472801696384	0.356347872109	0.637521021753	0.656778562999	0.169388812926	0.111111111111	0.75	0.175	0.5
111898474	0.412119200343	0.460877444681	0.603790587946	0.645706099435	0.0	0.111111111111	0.833333333333	0.6375	0.375
526665169	0.416666651235	0.482258197361	0.772576956934	0.753315951361	0.0	0.0	0.416666666667	0.25	0.625
1662361148	0.261943163621	0.344122711838	0.136341074424	0.0922877067564	0.0	0.111111111111	0.583333333333	0.225	0.75
370845108	0.596859418968	0.383221767538	0.442899396772	0.481894392988	0.338777625852	0.111111111111	0.916666666667	0.5375	0.5
384011936	0.44271919997	0.535379966541	0.814200756388	0.716296597414	0.11562585298	0.111111111111	0.666666666667	0.35625	0.5
222238048	0.578036297395	0.561950689143	0.574403192966	0.0582270600815	0.277753360259	0.333333333333	0.416666666667	0.975	0.375
340412903	0.567866245859	0.614911658358	0.771669567287	0.608122224317	0.169388812926	0.111111111111	1.0	0.63125	0.5
462482997	0.393888634881	0.447751732902	0.68986080265	0.612927103645	0.0729517909271	0.111111111111	0.916666666667	0.54375	0.625
569003646	0.447957995563	0.578916871815	0.565611322836	0.135199046686	0.145903581854	0.0	0.5	0.96875	0.625
1217254735	0.471555392996	0.499550882187	0.818334733121	0.744065735743	0.145903581854	0.0	0.5	0.09375	0.75
202096516	0.153985776099	0.164915965018	0.043535188671	0.0	0.0	0.333333333333	0.916666666667	0.9875	0.375
966700352	0.498673848544	0.583112833426	0.744365655172	0.853283343597	0.204801569332	0.0	0.75	0.46875	0.625
3185259214	0.628683158494	0.486719755935	0.446625502982	0.523879310201	0.0729517909271	0.0	0.833333333333	0.725	1.0
1853952540	0.319144558387	0.480229894442	0.322997672558	0.416898258503	0.0729517909271	0.111111111111	1.0	0.0	0.75
709476251	0.495470543076	0.643879650035	0.71309434975	0.726292444207	0.242340603853	0.222222222222	1.0	0.7125	0.75
217780575	0.384093845861	0.336482402666	0.138640204829	0.0	0.204801569332	0.222222222222	0.75	0.4375	0.375
191339645	0.307971552198	0.372429746264	0.38976734759	0.116454120163	0.0	0.111111111111	0.833333333333	0.55	0.375
1487655714	0.311349649337	0.402866963846	0.48373788853	0.560795125078	0.0	0.111111111111	0.583333333333	0.09375	0.75
353141144	0.45901227536	0.50735205321	0.53727452531	0.730540696693	0.0	0.111111111111	0.5	0.3875	0.5
17204771	0.418119178813	0.511709808337	0.399934502689	0.429426864073	0.285014665906	0.111111111111	0.833333333333	0.7	0.125
450956775	0.478189175532	0.565883097456	0.76033095687	0.685970071749	0.417862055448	0.111111111111	0.833333333333	0.4375	0.5
1407880981	0.433107598801	0.544782185754	0.503734387224	0.673012857319	0.145903581854	0.0	0.75	0.9875	0.75
191955710	0.592475608529	0.619228836016	0.91419244631	0.524207450817	0.34687755894	0.222222222222	0.666666666667	0.91875	0.375
195117996	0.356548656082	0.409199787454	0.691770273447	0.583168173997	0.145903581854	0.111111111111	0.75	0.15625	0.375
66751787	0.494510501393	0.589000619874	0.413476018211	0.460744282799	0.242340603853	0.111111111111	1.0	0.85625	0.25
1033333297	0.35992675322	0.522697275798	0.190631789143	0.150514766838	0.0	0.111111111111	0.916666666667	0.0	0.625
499310719	0.582202923213	0.657663766278	0.562116680984	0.558649315154	0.504743464339	0.0	0.583333333333	0.9125	0.625
549463357	0.357408568059	0.534611601885	0.63329638445	0.672060485568	0.0729517909271	0.0	0.916666666667	0.14375	0.625
1976723557	0.347314008567	0.485350581713	0.294944135235	0.266968887001	0.0	0.111111111111	0.583333333333	0.975	0.75
78464426	0.29254918688	0.329831930036	0.500738124534	0.365980492634	0.0729517909271	0.111111111111	0.916666666667	0.33125	0.25
936853393	0.462149333751	0.560938400573	0.652433602778	0.683351556655	0.325323523096	0.111111111111	0.5	0.99375	0.625
61244521	0.405125759965	0.515468302348	0.324426379256	0.193426106767	0.304203496887	0.222222222222	0.5	0.7875	0.25
2522990658	0.0485771038838	0.0931074365661	0.346600512072	0.0	0.0	0.111111111111	0.833333333333	0.625	0.875
2957932778	0.286939638093	0.328084444599	0.614758512579	0.652799871093	0.169388812926	0.222222222222	0.75	0.575	1.0
34787655	0.494631228291	0.558528284387	0.960063120528	0.652052532248	0.325323523096	0.0	0.583333333333	0.91875	0.25
2586924908	0.265203376885	0.329831930036	0.257211781304	0.263393713798	0.0	0.111111111111	0.583333333333	0.4875	0.875
2403341930	0.16136964616	0.368137687829	0.133987841898	0.208741826919	0.0	0.111111111111	0.833333333333	0.4125	0.875
37658088	0.401576548573	0.596759927578	0.55659971262	0.389335267931	0.0	0.111111111111	0.583333333333	0.09375	0.25
311035602	0.469772473238	0.643837115509	0.663035850857	0.677671907219	0.277753360259	0.111111111111	0.5	0.78125	0.5
18309786	0.39363425367	0.481394861803	0.473497006216	0.457547131523	0.23125170596	0.111111111111	0.833333333333	0.9125	0.125
53924593	0.592728961936	0.493000409617	0.693944053611	0.660641871102	0.31529239478	0.0	1.0	0.61875	0.25
602890613	0.606598696566	0.164915965018	0.212405828801	0.0	0.350705151186	0.0	0.916666666667	0.54375	0.625
992005778	0.242885519419	0.368137687829	0.18789167889	0.298663070403	0.0729517909271	0.111111111111	1.0	0.0	0.625
287577288	0.441571335325	0.460508162872	0.680715695186	0.66002645523	0.0	0.111111111111	0.5	0.1625	0.5
385847731	0.633309600488	0.607602708237	0.917083658855	0.919130077385	0.61532123501	0.222222222222	0.666666666667	0.5625	0.5
1895931829	0.447840506941	0.550601947131	0.705640985376	0.797988363677	0.0729517909271	0.222222222222	0.916666666667	0.59375	0.75
2389371254	0.0971542077676	0.186214873132	0.22562403282	0.135199046686	0.0	0.111111111111	0.833333333333	0.45	0.875
496239334	0.369900551143	0.402866963846	0.596053067034	0.677513658084	0.242340603853	0.111111111111	0.75	0.75625	0.625
2442850013	0.3145723756	0.507564725947	0.278970722031	0.33351996845	0.0729517909271	0.0	0.25	0.4625	0.875
475657304	0.334930278748	0.514102909669	0.323714577191	0.0	0.0	0.111111111111	0.75	0.99375	0.625
377065146	0.342725187799	0.35113083815	0.637008439075	0.573638383343	0.218855372781	0.0	0.583333333333	0.0625	0.5
2953090182	0.493842760165	0.641201291285	0.73956261507	0.806398759494	0.252371732169	0.333333333333	0.916666666667	0.9625	0.875
1902735248	0.333742420703	0.481971394918	0.522664128615	0.529751660718	0.145903581854	0.111111111111	0.416666666667	0.49375	0.75
53650506	0.538435615067	0.580188600473	0.449509551969	0.201432532706	0.515483861294	0.222222222222	1.0	0.5375	0.25
40173215	0.46606450298	0.462700096457	0.863211726322	0.590247190529	0.304203496887	0.0	0.75	0.875	0.25
2786429218	0.602282081012	0.553738872247	0.899440828714	0.824395841422	0.218855372781	0.0	1.0	1.0	0.875
381825494	0.426413564621	0.491729770508	0.633635202734	0.772707286389	0.277753360259	0.111111111111	0.5	0.69375	0.5
19147861	0.446534962979	0.628129699659	0.590234635704	0.285713813524	0.309893919834	0.111111111111	0.5	0.31875	0.25
2849458701	0.311349649337	0.434256157609	0.400267307549	0.498108559039	0.0729517909271	0.111111111111	1.0	0.525	0.875
248111263	0.219741539064	0.401393012937	0.255813048461	0.33351996845	0.0	0.0	0.833333333333	0.0	0.5
1315631665	0.504932894132	0.578365948698	0.849447269747	0.845966941854	0.0729517909271	0.111111111111	0.25	0.18125	0.75
122595857	0.424142191613	0.579373254399	0.447768461343	0.238000944438	0.145903581854	0.111111111111	1.0	0.99375	0.375
180550874	0.391565263649	0.519805735939	0.712444590823	0.449974088613	0.11562585298	0.0	0.833333333333	0.33125	0.375
224406950	0.614714699338	0.708635317006	0.428579856739	0.0	0.450107078741	0.0	0.583333333333	0.9375	0.375
299381830	0.417939250738	0.429055136884	0.574490523289	0.587208743907	0.188577643907	0.111111111111	0.583333333333	0.3	0.5
18970051	0.438280498531	0.513708722721	0.341948149141	0.135199046686	0.31529239478	0.111111111111	0.416666666667	0.6125	0.25
380159489	0.394897025615	0.531466527044	0.486300505356	0.221691083798	0.0	0.111111111111	0.5	0.31875	0.5
20298015	0.345817540032	0.433241174926	0.605916893539	0.606968556799	0.0	0.111111111111	0.833333333333	0.35625	0.25
1255591051	0.448075287552	0.451125314258	0.526026858358	0.255751730473	0.204801569332	0.111111111111	0.5	0.53125	0.75
1020219913	0.347314008567	0.419407603872	0.454654508304	0.37800152028	0.0	0.111111111111	0.916666666667	0.0	0.625
58926775	0.254929119995	0.451537724031	0.274398141927	0.282865951278	0.0	0.111111111111	0.416666666667	0.0	0.25
97010081	0.417214883081	0.501169622495	0.388467321157	0.473043699733	0.0	0.111111111111	0.333333333333	0.59375	0.25
20026872	0.461475000537	0.644134409869	0.527620267938	0.466143981616	0.188577643907	0.111111111111	0.333333333333	0.93125	0.25
354895660	0.402480844305	0.568717109014	0.586124148858	0.566031026519	0.11562585298	0.111111111111	0.916666666667	0.35	0.5
280597488	0.492921827769	0.542281183384	0.656922637128	0.774140115492	0.0	0.111111111111	0.666666666667	0.16875	0.5
26881302	0.429382920664	0.565347719547	0.586486121527	0.61676763232	0.291807163708	0.111111111111	0.833333333333	0.95	0.25
295833693	0.489177311242	0.636277042309	0.45475090134	0.0	0.0729517909271	0.111111111111	0.416666666667	0.04375	0.5
278856833	0.66954310741	0.713147645086	0.817295330459	0.49561433317	0.23125170596	0.333333333333	0.666666666667	0.25625	0.5
339501173	0.404473830177	0.482258197361	0.516050052161	0.557885141937	0.0	0.111111111111	1.0	0.0375	0.5
2940983049	0.669114256817	0.730048582823	0.517603803268	0.390146906041	0.252371732169	0.111111111111	0.833333333333	1.0	0.875
253020833	0.708776983969	0.824058845011	0.793971070434	0.0	0.480384807615	0.222222222222	0.916666666667	0.3125	0.5
60395722	0.343771206424	0.439631160003	0.594230605494	0.399320071441	0.0729517909271	0.111111111111	0.5	0.06875	0.25
259920696	0.330681587223	0.50230722402	0.403213739683	0.367050620365	0.0729517909271	0.111111111111	0.583333333333	0.15625	0.5
43347799	0.422810428082	0.572945422605	0.401751374208	0.174681180245	0.0729517909271	0.111111111111	0.333333333333	0.0875	0.25
20322889	0.425933000817	0.536292902202	0.819506673099	0.69962229416	0.393379213239	0.0	0.416666666667	0.95625	0.25
186882652	0.350214365088	0.496217585776	0.259951891558	0.0922877067564	0.242340603853	0.111111111111	0.833333333333	0.9625	0.375
